id,category,subcategory,question,answer_type,options,tags,target_field,persona_id,persona_name,temperature,generation_round,split_type,shared_group_id,expert_role,model_answer,model_reasoning,model_score_1_to_5,predicted_fields,field_scores_json,confidence,target_confirmed,model_name,prompt_version,run_id,timestamp_utc,is_synthetic,error
537,WorkStyle,Collaboration,"In general, i prefer to work with others on tasks like facilitating a group discussion. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,2,This question relates to collaboration and teamwork.,2,"[""Product Management"", ""UI / UX Design"", ""Technical Writing""]","{""Frontend Development"": 0.005494505494505494, ""Backend Development"": 0.005494505494505494, ""Full Stack Development"": 0.005494505494505494, ""Mobile Development"": 0.005494505494505494, ""Data Analysis"": 0.005494505494505494, ""Data Science"": 0.005494505494505494, ""Machine Learning"": 0.005494505494505494, ""AI Engineering"": 0.005494505494505494, ""Cyber Security"": 0.005494505494505494, ""DevOps"": 0.005494505494505494, ""QA / Software Testing"": 0.005494505494505494, ""Game Development"": 0.005494505494505494, ""UI / UX Design"": 0.0, ""Product Management"": 0.467032967032967, ""Technical Writing"": 0.35714285714285715, ""Software Architecture"": 0.10989010989010989}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:04:51Z,1,
1652,Skills,Web,Which of these have you used before? (Choose all that apply),MultiChoice,HTML/CSS;React;Node.js;REST APIs;SQL;Docker;Git;None,"Skills,Web,multi",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,None,Technical skills related to web development and backend services,,"[""Backend Development"", ""Frontend Development"", ""Full Stack Development""]","{""Frontend Development"": 0.28340080971659914, ""Backend Development"": 0.32388663967611336, ""Full Stack Development"": 0.24291497975708498, ""Mobile Development"": 0.060728744939271245, ""Data Analysis"": 0.020242914979757085, ""Data Science"": 0.008097165991902834, ""Machine Learning"": 0.004048582995951417, ""AI Engineering"": 0.004048582995951417, ""Cyber Security"": 0.004048582995951417, ""DevOps"": 0.004048582995951417, ""QA / Software Testing"": 0.004048582995951417, ""Game Development"": 0.004048582995951417, ""UI / UX Design"": 0.020242914979757085, ""Product Management"": 0.008097165991902834, ""Technical Writing"": 0.004048582995951417, ""Software Architecture"": 0.004048582995951417}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:04:54Z,1,
355,Personality,Analytical,"I like problems that require careful reasoning, such as designing a system that scales. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,5,"This question relates to Analytical skills and problem-solving, which are key in Product Management.",5,"[""Product Management"", ""Technical Writing"", ""Data Science""]","{""Frontend Development"": 0.0018348623853211008, ""Backend Development"": 0.0036697247706422016, ""Full Stack Development"": 0.005504587155963302, ""Mobile Development"": 0.007339449541284403, ""Data Analysis"": 0.15596330275229356, ""Data Science"": 0.13761467889908258, ""Machine Learning"": 0.11926605504587157, ""AI Engineering"": 0.10091743119266056, ""Cyber Security"": 0.04587155963302752, ""DevOps"": 0.027522935779816512, ""QA / Software Testing"": 0.01834862385321101, ""Game Development"": 0.014678899082568806, ""UI / UX Design"": 0.012844036697247707, ""Product Management"": 0.1651376146788991, ""Technical Writing"": 0.11009174311926605, ""Software Architecture"": 0.07339449541284404}",0.95,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:04:57Z,1,
1189,Personality,Traits,"Most of the time, i improve my organization by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,neutral / only sometimes true,This question relates to personal development and communication skills.,3,"[""Technical Writing"", ""UI / UX Design"", ""Product Management""]","{""Frontend Development"": 0.004405286343612335, ""Backend Development"": 0.004405286343612335, ""Full Stack Development"": 0.004405286343612335, ""Mobile Development"": 0.004405286343612335, ""Data Analysis"": 0.004405286343612335, ""Data Science"": 0.004405286343612335, ""Machine Learning"": 0.004405286343612335, ""AI Engineering"": 0.004405286343612335, ""Cyber Security"": 0.004405286343612335, ""DevOps"": 0.004405286343612335, ""QA / Software Testing"": 0.004405286343612335, ""Game Development"": 0.004405286343612335, ""UI / UX Design"": 0.19823788546255508, ""Product Management"": 0.3744493392070484, ""Technical Writing"": 0.28634361233480177, ""Software Architecture"": 0.0881057268722467}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:00Z,1,
741,Values,Growth,"Most of the time, i prioritize prestige and recognition when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,2,The question is about personal values related to career choices.,2,"[""Technical Writing"", ""Product Management"", ""Frontend Development""]","{""Frontend Development"": 0.015625, ""Backend Development"": 0.015625, ""Full Stack Development"": 0.015625, ""Mobile Development"": 0.015625, ""Data Analysis"": 0.015625, ""Data Science"": 0.015625, ""Machine Learning"": 0.015625, ""AI Engineering"": 0.015625, ""Cyber Security"": 0.015625, ""DevOps"": 0.015625, ""QA / Software Testing"": 0.015625, ""Game Development"": 0.015625, ""UI / UX Design"": 0.015625, ""Product Management"": 0.46875, ""Technical Writing"": 0.3125, ""Software Architecture"": 0.015625}",0.75,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:02Z,1,
1225,Personality,Traits,People often describe me as having strong logical reasoning.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,neutral / only sometimes true,"The question relates to logical reasoning, which is more relevant to fields like Data Science and AI Engineering.",3,"[""Data Science"", ""AI Engineering"", ""Technical Writing""]","{""Frontend Development"": 0.0020920502092050207, ""Backend Development"": 0.0041841004184100415, ""Full Stack Development"": 0.006276150627615062, ""Mobile Development"": 0.008368200836820083, ""Data Analysis"": 0.17782426778242677, ""Data Science"": 0.18828451882845187, ""Machine Learning"": 0.18410041841004182, ""AI Engineering"": 0.19246861924686193, ""Cyber Security"": 0.02092050209205021, ""DevOps"": 0.012552301255230124, ""QA / Software Testing"": 0.014644351464435146, ""Game Development"": 0.010460251046025104, ""UI / UX Design"": 0.006276150627615062, ""Product Management"": 0.0041841004184100415, ""Technical Writing"": 0.16736401673640167, ""Software Architecture"": 0.0}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:05Z,1,
754,Values,Growth,I prioritize high salary when choosing a role. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,2,"The question is about personal values and priorities, not directly related to Product Management.",2,"[""Technical Writing"", ""Backend Development"", ""Full Stack Development""]","{""Frontend Development"": 0.009433962264150943, ""Backend Development"": 0.2830188679245283, ""Full Stack Development"": 0.37735849056603776, ""Mobile Development"": 0.009433962264150943, ""Data Analysis"": 0.009433962264150943, ""Data Science"": 0.009433962264150943, ""Machine Learning"": 0.009433962264150943, ""AI Engineering"": 0.009433962264150943, ""Cyber Security"": 0.009433962264150943, ""DevOps"": 0.009433962264150943, ""QA / Software Testing"": 0.009433962264150943, ""Game Development"": 0.009433962264150943, ""UI / UX Design"": 0.009433962264150943, ""Product Management"": 0.04716981132075472, ""Technical Writing"": 0.18867924528301888, ""Software Architecture"": 0.0}",0.7,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:08Z,1,
397,Personality,Analytical,"I like problems that require careful reasoning, such as debugging a tricky bug that has multiple causes. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,4,Technical problem-solving and debugging skills are relevant to Product Management.,4,"[""Product Management"", ""Technical Writing"", ""Backend Development""]","{""Frontend Development"": 0.003717472118959108, ""Backend Development"": 0.29739776951672864, ""Full Stack Development"": 0.07434944237918216, ""Mobile Development"": 0.01858736059479554, ""Data Analysis"": 0.011152416356877323, ""Data Science"": 0.007434944237918216, ""Machine Learning"": 0.003717472118959108, ""AI Engineering"": 0.003717472118959108, ""Cyber Security"": 0.003717472118959108, ""DevOps"": 0.01858736059479554, ""QA / Software Testing"": 0.03717472118959108, ""Game Development"": 0.007434944237918216, ""UI / UX Design"": 0.011152416356877323, ""Product Management"": 0.26022304832713755, ""Technical Writing"": 0.22304832713754646, ""Software Architecture"": 0.01858736059479554}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:11Z,1,
1181,Personality,Traits,"In general, i improve my organization by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,neutral / only sometimes true,This question relates to personal development and communication skills.,3,"[""Technical Writing"", ""UI / UX Design"", ""Product Management""]","{""Frontend Development"": 0.006329113924050634, ""Backend Development"": 0.006329113924050634, ""Full Stack Development"": 0.006329113924050634, ""Mobile Development"": 0.006329113924050634, ""Data Analysis"": 0.006329113924050634, ""Data Science"": 0.006329113924050634, ""Machine Learning"": 0.006329113924050634, ""AI Engineering"": 0.006329113924050634, ""Cyber Security"": 0.006329113924050634, ""DevOps"": 0.006329113924050634, ""QA / Software Testing"": 0.006329113924050634, ""Game Development"": 0.006329113924050634, ""UI / UX Design"": 0.22151898734177217, ""Product Management"": 0.5379746835443039, ""Technical Writing"": 0.15822784810126583, ""Software Architecture"": 0.006329113924050634}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:14Z,1,
1264,Personality,Traits,I would like a role where curiosity matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,neutral / only sometimes true,The question relates to personal traits rather than specific product management skills.,3,"[""Technical Writing"", ""UI / UX Design"", ""Product Management""]","{""Frontend Development"": 0.006802721088435375, ""Backend Development"": 0.006802721088435375, ""Full Stack Development"": 0.006802721088435375, ""Mobile Development"": 0.006802721088435375, ""Data Analysis"": 0.006802721088435375, ""Data Science"": 0.006802721088435375, ""Machine Learning"": 0.006802721088435375, ""AI Engineering"": 0.006802721088435375, ""Cyber Security"": 0.006802721088435375, ""DevOps"": 0.006802721088435375, ""QA / Software Testing"": 0.006802721088435375, ""Game Development"": 0.006802721088435375, ""UI / UX Design"": 0.20408163265306123, ""Product Management"": 0.5782312925170068, ""Technical Writing"": 0.1360544217687075, ""Software Architecture"": 0.0}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:17Z,1,
600,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,neutral / only sometimes true,This question relates to detail orientation in the context of work habits.,3,"[""Technical Writing"", ""Backend Development"", ""Full Stack Development""]","{""Frontend Development"": 0.0060975609756097554, ""Backend Development"": 0.2591463414634146, ""Full Stack Development"": 0.23780487804878048, ""Mobile Development"": 0.0030487804878048777, ""Data Analysis"": 0.009146341463414634, ""Data Science"": 0.012195121951219511, ""Machine Learning"": 0.0060975609756097554, ""AI Engineering"": 0.0030487804878048777, ""Cyber Security"": 0.01524390243902439, ""DevOps"": 0.018292682926829267, ""QA / Software Testing"": 0.021341463414634148, ""Game Development"": 0.009146341463414634, ""UI / UX Design"": 0.012195121951219511, ""Product Management"": 0.04573170731707316, ""Technical Writing"": 0.2713414634146341, ""Software Architecture"": 0.07012195121951219}",0.75,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:20Z,1,
337,Personality,Analytical,"I like problems that require careful reasoning, such as breaking a big problem into smaller tasks. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,neutral / only sometimes true,This question points to Analytical skills and Problem Solving.,3,"[""Technical Writing"", ""Product Management"", ""UI / UX Design""]","{""Frontend Development"": 0.0034722222222222225, ""Backend Development"": 0.006944444444444445, ""Full Stack Development"": 0.010416666666666666, ""Mobile Development"": 0.01388888888888889, ""Data Analysis"": 0.017361111111111112, ""Data Science"": 0.020833333333333332, ""Machine Learning"": 0.02430555555555556, ""AI Engineering"": 0.02777777777777778, ""Cyber Security"": 0.03125, ""DevOps"": 0.034722222222222224, ""QA / Software Testing"": 0.03819444444444445, ""Game Development"": 0.041666666666666664, ""UI / UX Design"": 0.10416666666666667, ""Product Management"": 0.2604166666666667, ""Technical Writing"": 0.20833333333333334, ""Software Architecture"": 0.15625}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:23Z,1,
865,WorkStyle,RemoteHybrid,I would be productive in a customer-facing environment with frequent communication. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,4,"This question relates to communication and productivity, which are key aspects of Product Management.",4,"[""Product Management"", ""UI / UX Design"", ""Technical Writing""]","{""Frontend Development"": 0.003952569169960475, ""Backend Development"": 0.00790513833992095, ""Full Stack Development"": 0.011857707509881424, ""Mobile Development"": 0.0158102766798419, ""Data Analysis"": 0.019762845849802375, ""Data Science"": 0.023715415019762848, ""Machine Learning"": 0.027667984189723323, ""AI Engineering"": 0.0316205533596838, ""Cyber Security"": 0.03557312252964427, ""DevOps"": 0.03952569169960475, ""QA / Software Testing"": 0.04347826086956522, ""Game Development"": 0.047430830039525695, ""UI / UX Design"": 0.0, ""Product Management"": 0.2964426877470356, ""Technical Writing"": 0.23715415019762848, ""Software Architecture"": 0.158102766798419}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:26Z,1,
588,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,3,"This question relates to detail orientation, which is relevant to Product Management.",3,"[""Product Management"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.004201680672268908, ""Backend Development"": 0.004201680672268908, ""Full Stack Development"": 0.004201680672268908, ""Mobile Development"": 0.004201680672268908, ""Data Analysis"": 0.004201680672268908, ""Data Science"": 0.004201680672268908, ""Machine Learning"": 0.004201680672268908, ""AI Engineering"": 0.004201680672268908, ""Cyber Security"": 0.004201680672268908, ""DevOps"": 0.004201680672268908, ""QA / Software Testing"": 0.004201680672268908, ""Game Development"": 0.004201680672268908, ""UI / UX Design"": 0.273109243697479, ""Product Management"": 0.35714285714285715, ""Technical Writing"": 0.31512605042016806, ""Software Architecture"": 0.004201680672268908}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:29Z,1,
802,Values,Growth,I prioritize high salary when choosing a role. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,2,"The question relates to personal values and priorities, not directly to Product Management roles.",2,"[""Technical Writing"", ""UI / UX Design"", ""Backend Development""]","{""Frontend Development"": 0.014285714285714287, ""Backend Development"": 0.04285714285714286, ""Full Stack Development"": 0.014285714285714287, ""Mobile Development"": 0.014285714285714287, ""Data Analysis"": 0.014285714285714287, ""Data Science"": 0.014285714285714287, ""Machine Learning"": 0.014285714285714287, ""AI Engineering"": 0.014285714285714287, ""Cyber Security"": 0.014285714285714287, ""DevOps"": 0.014285714285714287, ""QA / Software Testing"": 0.014285714285714287, ""Game Development"": 0.014285714285714287, ""UI / UX Design"": 0.4285714285714286, ""Product Management"": 0.07142857142857144, ""Technical Writing"": 0.28571428571428575, ""Software Architecture"": 0.014285714285714287}",0.8,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:32Z,1,
664,Habits,Learning,"Typically, i regularly learn new tools or concepts outside of formal requirements. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,4,This question relates to continuous learning and adaptability in a team setting.,4,"[""Product Management"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.004366812227074236, ""Backend Development"": 0.004366812227074236, ""Full Stack Development"": 0.008733624454148471, ""Mobile Development"": 0.004366812227074236, ""Data Analysis"": 0.004366812227074236, ""Data Science"": 0.004366812227074236, ""Machine Learning"": 0.004366812227074236, ""AI Engineering"": 0.004366812227074236, ""Cyber Security"": 0.004366812227074236, ""DevOps"": 0.008733624454148471, ""QA / Software Testing"": 0.004366812227074236, ""Game Development"": 0.004366812227074236, ""UI / UX Design"": 0.19650655021834063, ""Product Management"": 0.37117903930131, ""Technical Writing"": 0.2838427947598253, ""Software Architecture"": 0.08733624454148473}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:35Z,1,
1605,Interests,TechDomains,"If you had to choose one direction to focus on now, what would it be?",SingleChoice,edtech;QA/testing;healthtech;DevOps/SRE;computer vision;robotics;game development;Not sure,"Interests,TechDomains,choice",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,Not sure,The question is about career orientation and interests.,,"[""Product Management"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.003322259136212625, ""Backend Development"": 0.003322259136212625, ""Full Stack Development"": 0.003322259136212625, ""Mobile Development"": 0.003322259136212625, ""Data Analysis"": 0.003322259136212625, ""Data Science"": 0.003322259136212625, ""Machine Learning"": 0.003322259136212625, ""AI Engineering"": 0.003322259136212625, ""Cyber Security"": 0.003322259136212625, ""DevOps"": 0.2823920265780731, ""QA / Software Testing"": 0.08305647840531562, ""Game Development"": 0.003322259136212625, ""UI / UX Design"": 0.09966777408637874, ""Product Management"": 0.29900332225913623, ""Technical Writing"": 0.19933554817275748, ""Software Architecture"": 0.003322259136212625}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:38Z,1,
787,Values,Growth,I prioritize building long-term products when choosing a role. (when things are ambiguous) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,5,"This question is about prioritizing long-term thinking, which is core to Product Management.",5,"[""Product Management"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.002512562814070352, ""Backend Development"": 0.005025125628140704, ""Full Stack Development"": 0.007537688442211055, ""Mobile Development"": 0.010050251256281407, ""Data Analysis"": 0.01256281407035176, ""Data Science"": 0.01507537688442211, ""Machine Learning"": 0.017587939698492466, ""AI Engineering"": 0.020100502512562814, ""Cyber Security"": 0.022613065326633167, ""DevOps"": 0.02512562814070352, ""QA / Software Testing"": 0.02763819095477387, ""Game Development"": 0.03015075376884422, ""UI / UX Design"": 0.1884422110552764, ""Product Management"": 0.2386934673366834, ""Technical Writing"": 0.2135678391959799, ""Software Architecture"": 0.16331658291457288}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:41Z,1,
1526,Interests,TechDomains,Which area sounds most appealing to you right now?,SingleChoice,fintech;cloud infrastructure;product management;healthtech;UX/UI design;data science;robotics;game development;Not sure,"Interests,TechDomains,choice",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,product management,"The question is about personal interest in tech domains, with product management as one of the options.",,"[""Product Management"", ""UI / UX Design"", ""Technical Writing""]","{""Frontend Development"": 0.003300330033003301, ""Backend Development"": 0.006600660066006602, ""Full Stack Development"": 0.009900990099009901, ""Mobile Development"": 0.013201320132013203, ""Data Analysis"": 0.016501650165016504, ""Data Science"": 0.019801980198019802, ""Machine Learning"": 0.023102310231023104, ""AI Engineering"": 0.026402640264026406, ""Cyber Security"": 0.029702970297029705, ""DevOps"": 0.03300330033003301, ""QA / Software Testing"": 0.036303630363036306, ""Game Development"": 0.039603960396039604, ""UI / UX Design"": 0.0, ""Product Management"": 0.28052805280528054, ""Technical Writing"": 0.24752475247524755, ""Software Architecture"": 0.21452145214521454}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:44Z,1,
1482,Interests,RoleTasks,Run user research sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,UX Designer",Product Management,product_management_1,Product Manager,0.2,1,shared,product_management_shared_5,Product Manager,5,User research is a core activity in Product Management.,5,"[""Product Management"", ""UI / UX Design"", ""Technical Writing""]","{""Frontend Development"": 0.0051813471502590676, ""Backend Development"": 0.0051813471502590676, ""Full Stack Development"": 0.0051813471502590676, ""Mobile Development"": 0.0051813471502590676, ""Data Analysis"": 0.0051813471502590676, ""Data Science"": 0.0051813471502590676, ""Machine Learning"": 0.0051813471502590676, ""AI Engineering"": 0.0051813471502590676, ""Cyber Security"": 0.0051813471502590676, ""DevOps"": 0.0051813471502590676, ""QA / Software Testing"": 0.0051813471502590676, ""Game Development"": 0.0051813471502590676, ""UI / UX Design"": 0.0, ""Product Management"": 0.49222797927461137, ""Technical Writing"": 0.44041450777202074, ""Software Architecture"": 0.0051813471502590676}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:47Z,1,
377,Personality,Analytical,"Typically, i like problems that require careful reasoning, such as designing a system that scales. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,4,This question points to Analytical and Product Management skills.,4,"[""Product Management"", ""Technical Writing"", ""Backend Development""]","{""Frontend Development"": 0.002415458937198068, ""Backend Development"": 0.20531400966183577, ""Full Stack Development"": 0.05555555555555556, ""Mobile Development"": 0.009661835748792272, ""Data Analysis"": 0.028985507246376812, ""Data Science"": 0.021739130434782608, ""Machine Learning"": 0.016908212560386476, ""AI Engineering"": 0.014492753623188406, ""Cyber Security"": 0.01207729468599034, ""DevOps"": 0.007246376811594203, ""QA / Software Testing"": 0.043478260869565216, ""Game Development"": 0.004830917874396136, ""UI / UX Design"": 0.009661835748792272, ""Product Management"": 0.22222222222222224, ""Technical Writing"": 0.1884057971014493, ""Software Architecture"": 0.15700483091787443}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:50Z,1,
678,Values,Growth,I prioritize building long-term products when choosing a role.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,5,"This question relates to strategic thinking and long-term planning, which are key aspects of Product Management.",5,"[""Product Management"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.003003003003003003, ""Backend Development"": 0.006006006006006006, ""Full Stack Development"": 0.009009009009009009, ""Mobile Development"": 0.012012012012012012, ""Data Analysis"": 0.015015015015015015, ""Data Science"": 0.018018018018018018, ""Machine Learning"": 0.021021021021021023, ""AI Engineering"": 0.024024024024024024, ""Cyber Security"": 0.027027027027027025, ""DevOps"": 0.03003003003003003, ""QA / Software Testing"": 0.03303303303303303, ""Game Development"": 0.036036036036036036, ""UI / UX Design"": 0.1951951951951952, ""Product Management"": 0.2552552552552552, ""Technical Writing"": 0.22522522522522523, ""Software Architecture"": 0.09009009009009009}",0.95,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:53Z,1,
1125,Personality,Traits,I see risk tolerance as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,2,"The question relates to personal traits, not directly to Product Management.",2,"[""Technical Writing"", ""Backend Development"", ""Full Stack Development""]","{""Frontend Development"": 0.007352941176470588, ""Backend Development"": 0.2205882352941176, ""Full Stack Development"": 0.29411764705882354, ""Mobile Development"": 0.007352941176470588, ""Data Analysis"": 0.007352941176470588, ""Data Science"": 0.007352941176470588, ""Machine Learning"": 0.007352941176470588, ""AI Engineering"": 0.007352941176470588, ""Cyber Security"": 0.007352941176470588, ""DevOps"": 0.007352941176470588, ""QA / Software Testing"": 0.007352941176470588, ""Game Development"": 0.007352941176470588, ""UI / UX Design"": 0.007352941176470588, ""Product Management"": 0.14705882352941177, ""Technical Writing"": 0.25735294117647056, ""Software Architecture"": 0.0}",0.7,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:56Z,1,
1428,Interests,RoleTasks,I would enjoy optimize bundle size if I worked as a Frontend Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Frontend Engineer",Product Management,product_management_1,Product Manager,0.2,1,unique,,Product Manager,2,"This question is about technical task preference, not Product Management.",2,"[""Frontend Development"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.8108108108108107, ""Backend Development"": 0.009009009009009009, ""Full Stack Development"": 0.009009009009009009, ""Mobile Development"": 0.009009009009009009, ""Data Analysis"": 0.009009009009009009, ""Data Science"": 0.009009009009009009, ""Machine Learning"": 0.009009009009009009, ""AI Engineering"": 0.009009009009009009, ""Cyber Security"": 0.009009009009009009, ""DevOps"": 0.009009009009009009, ""QA / Software Testing"": 0.009009009009009009, ""Game Development"": 0.009009009009009009, ""UI / UX Design"": 0.027027027027027025, ""Product Management"": 0.009009009009009009, ""Technical Writing"": 0.04504504504504504, ""Software Architecture"": 0.009009009009009009}",0.85,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T142155Z_75fee3e3,2026-07-05T15:05:59Z,1,
