id,category,subcategory,question,answer_type,options,tags,quality_score,severity,flagged,reasons,word_count,char_count
406,Personality,Analytical,"Most of the time, i like problems that require careful reasoning, such as reading documentation to figure out an unfamiliar tool.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,21,129
411,Personality,Analytical,"Most of the time, i like problems that require careful reasoning, such as finding the root cause of an outage.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,20,110
417,WorkStyle,Collaboration,"Most of the time, i prefer to work with others on tasks like writing clear documentation for others.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,18,100
422,WorkStyle,Collaboration,"Most of the time, i prefer to work with others on tasks like writing clear documentation for others. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,22,117
436,WorkStyle,Collaboration,"Typically, i prefer to work with others on tasks like negotiating priorities with stakeholders.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,14,95
449,WorkStyle,Collaboration,"Typically, i prefer to work with others on tasks like writing clear documentation for others.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,93
452,WorkStyle,Collaboration,"Most of the time, i prefer to work with others on tasks like explaining technical topics to non-technical people.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,20,113
472,WorkStyle,Collaboration,"When it matters, i prefer to work with others on tasks like writing clear documentation for others.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,99
473,WorkStyle,Collaboration,"Overall, i prefer to work with others on tasks like writing clear documentation for others. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,19,119
478,WorkStyle,Collaboration,"Overall, i prefer to work with others on tasks like pair programming.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,69
480,WorkStyle,Collaboration,"Overall, i prefer to work with others on tasks like explaining technical topics to non-technical people.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,104
483,WorkStyle,Collaboration,"Overall, i prefer to work with others on tasks like writing clear documentation for others. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,19,108
486,WorkStyle,Collaboration,"When it matters, i prefer to work with others on tasks like pair programming. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,18,94
517,WorkStyle,Collaboration,"Most of the time, i prefer to work with others on tasks like pair programming.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,78
533,WorkStyle,Collaboration,"Typically, i prefer to work with others on tasks like pair programming. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,88
534,WorkStyle,Collaboration,"When it matters, i prefer to work with others on tasks like explaining technical topics to non-technical people.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,19,112
538,WorkStyle,Collaboration,"Typically, i prefer to work with others on tasks like explaining technical topics to non-technical people. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,19,116
539,WorkStyle,Collaboration,"Overall, i prefer to work with others on tasks like explaining technical topics to non-technical people. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,21,121
560,Habits,DetailOrientation,"Most of the time, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,82
564,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,103
567,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,19,109
568,Habits,DetailOrientation,"Most of the time, i pay attention to details and often check my work for mistakes. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,18,92
573,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,73
575,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,75
581,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,101
588,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,81
597,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,92
604,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,85
606,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,19,98
611,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,95
616,Habits,Learning,"When it matters, i regularly learn new tools or concepts outside of formal requirements.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,14,88
617,Habits,Learning,"Overall, i regularly learn new tools or concepts outside of formal requirements.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,80
621,Habits,Learning,"Overall, i regularly learn new tools or concepts outside of formal requirements. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,97
623,Habits,Learning,"Typically, i regularly learn new tools or concepts outside of formal requirements.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,82
625,Habits,Learning,"In general, i regularly learn new tools or concepts outside of formal requirements. (when learning) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,19,123
626,Habits,Learning,"Typically, i regularly learn new tools or concepts outside of formal requirements. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,110
632,Habits,Learning,I regularly learn new tools or concepts outside of formal requirements. (when learning) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,17,111
640,Habits,Learning,"Most of the time, i regularly learn new tools or concepts outside of formal requirements.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,89
641,Habits,Learning,"When it matters, i regularly learn new tools or concepts outside of formal requirements. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,110
651,Habits,Learning,I regularly learn new tools or concepts outside of formal requirements. (when learning) This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,18,108
660,Habits,Learning,"Most of the time, i regularly learn new tools or concepts outside of formal requirements. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,99
668,Habits,Learning,"When it matters, i regularly learn new tools or concepts outside of formal requirements. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,18,116
671,Habits,Learning,"Typically, i regularly learn new tools or concepts outside of formal requirements. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,99
680,Values,Growth,"When it matters, i prioritize high impact on users when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,72
684,Values,Growth,"Typically, i prioritize building long-term products when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,73
685,Values,Growth,"Most of the time, i prioritize stable work hours when choosing a role. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,98
688,Values,Growth,"Overall, i prioritize clear structure and processes when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,73
691,Values,Growth,"When it matters, i prioritize prestige and recognition when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,76
696,Values,Growth,"Most of the time, i prioritize creative freedom when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,69
698,Values,Growth,"When it matters, i prioritize building long-term products when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,79
700,Values,Growth,"Most of the time, i prioritize work-life balance when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,70
702,Values,Growth,"Overall, i prioritize stable work hours when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,61
705,Values,Growth,"When it matters, i prioritize high salary when choosing a role. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,14,85
709,Values,Growth,"Overall, i prioritize clear structure and processes when choosing a role. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,90
711,Values,Growth,"Most of the time, i prioritize working with smart teammates when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,14,81
722,Values,Growth,"When it matters, i prioritize working with smart teammates when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,80
725,Values,Growth,"When it matters, i prioritize autonomy and ownership when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,74
738,Values,Growth,"Typically, i prioritize ethical considerations when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,68
740,Values,Growth,"Typically, i prioritize helping society when choosing a role. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,89
741,Values,Growth,"Most of the time, i prioritize prestige and recognition when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,77
745,Values,Growth,"Overall, i prioritize helping society when choosing a role. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,76
746,Values,Growth,"Overall, i prioritize deep technical mastery when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,66
751,Values,Growth,"Overall, i prioritize autonomy and ownership when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,66
757,Values,Growth,"When it matters, i prioritize building long-term products when choosing a role. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,96
759,Values,Growth,"Most of the time, i prioritize high impact on users when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,14,73
760,Values,Growth,"When it matters, i prioritize ethical considerations when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,74
762,Values,Growth,"Typically, i prioritize deep technical mastery when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,68
765,Values,Growth,"Most of the time, i prioritize autonomy and ownership when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,75
772,Values,Growth,"Typically, i prioritize stable work hours when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,63
775,Values,Growth,"Overall, i prioritize helping society when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,59
782,Values,Growth,"When it matters, i prioritize work-life balance when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,69
788,Values,Growth,"Most of the time, i prioritize helping society when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,68
790,Values,Growth,"Typically, i prioritize working with smart teammates when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,74
793,Values,Growth,"Overall, i prioritize work-life balance when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,61
797,Values,Growth,"When it matters, i prioritize creative freedom when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,68
800,Values,Growth,"Overall, i prioritize high impact on users when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,64
803,Values,Growth,"Overall, i prioritize prestige and recognition when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,68
815,Values,Growth,"Overall, i prioritize ethical considerations when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,66
820,Values,Growth,"When it matters, i prioritize high salary when choosing a role. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,80
823,Values,Growth,"Overall, i prioritize working with smart teammates when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,72
824,Values,Growth,"Typically, i prioritize autonomy and ownership when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,68
832,WorkStyle,RemoteHybrid,"Overall, i would be productive in a research-oriented environment with time for deep work.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,90
840,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a research-oriented environment with time for deep work.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,18,99
843,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a fast-moving startup environment with changing priorities.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,102
851,WorkStyle,RemoteHybrid,"Typically, i would be productive in a fast-moving startup environment with changing priorities.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,14,95
860,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in an office environment with daily in-person collaboration.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,100
861,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a remote-first environment. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,97
864,WorkStyle,RemoteHybrid,"Overall, i would be productive in an environment with strong mentoring and feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,84
867,WorkStyle,RemoteHybrid,"Typically, i would be productive in an office environment with daily in-person collaboration.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,14,93
868,WorkStyle,RemoteHybrid,"Overall, i would be productive in an environment where you can experiment and fail safely. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,100
870,WorkStyle,RemoteHybrid,"Overall, i would be productive in a customer-facing environment with frequent communication. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,102
871,WorkStyle,RemoteHybrid,"Typically, i would be productive in a structured environment with clear processes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",80,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,82
