id,category,subcategory,question,answer_type,options,tags
1215,Personality,Traits,"In general, i would like a role where patience matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1216,Personality,Traits,I see patience as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1217,Personality,Traits,I would like a role where creativity matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1218,Personality,Traits,"When it matters, people often describe me as having strong creativity.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1219,Personality,Traits,"When facing setbacks, my communication helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1220,Personality,Traits,"In general, i see logical reasoning as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1221,Personality,Traits,"In general, people often describe me as having strong organization.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1222,Personality,Traits,I improve my leadership by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1223,Personality,Traits,I see logical reasoning as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1224,Personality,Traits,I improve my creativity by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1225,Personality,Traits,People often describe me as having strong logical reasoning.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1226,Personality,Traits,"Typically, when facing setbacks, my assertiveness helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1227,Personality,Traits,"Typically, i would like a role where empathy matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1228,Personality,Traits,"Most of the time, i see curiosity as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1229,Personality,Traits,"Overall, i see comfort with ambiguity as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1230,Personality,Traits,"In general, when facing setbacks, my persistence helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1231,Personality,Traits,"Overall, i see systems thinking as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1232,Personality,Traits,I would like a role where leadership matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1233,Personality,Traits,People often describe me as having strong comfort with ambiguity.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1234,Personality,Traits,"Typically, i see patience as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1235,Personality,Traits,"Overall, when facing setbacks, my leadership helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1236,Personality,Traits,"Most of the time, i see attention to detail as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1237,Personality,Traits,"Typically, i improve my assertiveness by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1238,Personality,Traits,"Most of the time, i improve my assertiveness by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1239,Personality,Traits,I would like a role where communication matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1240,Personality,Traits,I improve my patience by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1241,Personality,Traits,"Most of the time, i would like a role where comfort with ambiguity matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1242,Personality,Traits,"Overall, when facing setbacks, my communication helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1243,Personality,Traits,"When it matters, when facing setbacks, my communication helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1244,Personality,Traits,I improve my empathy by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1245,Personality,Traits,"When it matters, people often describe me as having strong organization.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1246,Personality,Traits,"Most of the time, i improve my comfort with ambiguity by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1247,Personality,Traits,"Most of the time, i would like a role where risk tolerance matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1248,Personality,Traits,"In general, when facing setbacks, my creativity helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1249,Personality,Traits,"When it matters, i see patience as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1250,Personality,Traits,"Typically, i improve my systems thinking by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1251,Personality,Traits,"When it matters, i would like a role where collaboration matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1252,Personality,Traits,"Typically, i would like a role where risk tolerance matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1253,Personality,Traits,"When it matters, when facing setbacks, my comfort with ambiguity helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1254,Personality,Traits,"Overall, when facing setbacks, my collaboration helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1255,Personality,Traits,People often describe me as having strong collaboration.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1256,Personality,Traits,"Overall, i would like a role where empathy matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1257,Personality,Traits,"When it matters, i improve my collaboration by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1258,Personality,Traits,"When it matters, when facing setbacks, my patience helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1259,Personality,Traits,"Typically, when facing setbacks, my collaboration helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1260,Personality,Traits,People often describe me as having strong communication.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1261,Personality,Traits,"In general, i improve my collaboration by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1262,Personality,Traits,I would like a role where assertiveness matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1263,Personality,Traits,I improve my collaboration by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1264,Personality,Traits,I would like a role where curiosity matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1265,Personality,Traits,I see creativity as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1266,Personality,Traits,"In general, when facing setbacks, my collaboration helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1267,Personality,Traits,"Typically, when facing setbacks, my risk tolerance helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1268,Personality,Traits,"Typically, i improve my collaboration by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1269,Personality,Traits,"Most of the time, i see empathy as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1270,Personality,Traits,"Typically, i would like a role where curiosity matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1271,Personality,Traits,"When it matters, people often describe me as having strong attention to detail.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1272,Personality,Traits,"Most of the time, i would like a role where systems thinking matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1273,Personality,Traits,"When it matters, i see leadership as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1274,Personality,Traits,"Overall, i see attention to detail as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1275,Personality,Traits,"Overall, i improve my creativity by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1276,Personality,Traits,I see systems thinking as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1277,Personality,Traits,"When it matters, people often describe me as having strong logical reasoning.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1278,Personality,Traits,"Typically, i would like a role where organization matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1279,Personality,Traits,"When it matters, people often describe me as having strong systems thinking.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1280,Personality,Traits,"When it matters, i improve my communication by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1281,Personality,Traits,I improve my communication by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1282,Personality,Traits,"In general, when facing setbacks, my communication helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1283,Personality,Traits,"Most of the time, people often describe me as having strong patience.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1284,Personality,Traits,"Most of the time, when facing setbacks, my persistence helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1285,Personality,Traits,"Most of the time, i improve my empathy by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1286,Personality,Traits,"Typically, when facing setbacks, my communication helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1287,Personality,Traits,"Overall, i improve my logical reasoning by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1288,Personality,Traits,"Overall, people often describe me as having strong risk tolerance.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1289,Personality,Traits,"Overall, i improve my communication by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1290,Personality,Traits,"Typically, i improve my risk tolerance by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1291,Personality,Traits,I would like a role where organization matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1292,Personality,Traits,"In general, i would like a role where curiosity matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1293,Personality,Traits,"Typically, when facing setbacks, my curiosity helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1294,Personality,Traits,"Typically, people often describe me as having strong risk tolerance.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert"
1295,Habits,Learning,I would enjoy learning GCP if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1296,Skills,Tooling,How comfortable are you using TypeScript?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1297,Habits,Learning,I would enjoy learning PyTorch if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1298,Habits,Learning,I would enjoy learning Kubernetes if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1299,Skills,Tooling,How comfortable are you using REST APIs?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1300,Habits,Learning,I would enjoy learning AWS if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1301,Skills,Tooling,How comfortable are you using MongoDB?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1302,Skills,Tooling,How comfortable are you using BeautifulSoup?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1303,Habits,Learning,I would enjoy learning C++ if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1304,Habits,Learning,I would enjoy learning TensorFlow if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1305,Skills,Tooling,How comfortable are you using NumPy?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1306,Skills,Tooling,How comfortable are you using Python?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1307,Skills,Tooling,How comfortable are you using Go?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1308,Habits,Learning,I would enjoy learning Playwright if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1309,Skills,Tooling,How comfortable are you using TensorFlow?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1310,Skills,Tooling,How comfortable are you using CI/CD?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1311,Skills,Tooling,How comfortable are you using PyTorch?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1312,Skills,Tooling,How comfortable are you using Git?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1313,Habits,Learning,I would enjoy learning Git if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1314,Skills,Tooling,How comfortable are you using Kubernetes?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1315,Habits,Learning,I would enjoy learning Pandas if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1316,Skills,Tooling,How comfortable are you using Node.js?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1317,Habits,Learning,I would enjoy learning CI/CD if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1318,Skills,Tooling,How comfortable are you using Pandas?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1319,Skills,Tooling,How comfortable are you using Docker?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1320,Habits,Learning,I would enjoy learning Django if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1321,Skills,Tooling,How comfortable are you using Rust?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1322,Skills,Tooling,How comfortable are you using Flask?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1323,Skills,Tooling,How comfortable are you using C#?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1324,Skills,Tooling,How comfortable are you using GCP?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1325,Habits,Learning,I would enjoy learning Selenium if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1326,Skills,Tooling,How comfortable are you using C?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1327,Skills,Tooling,How comfortable are you using PostgreSQL?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1328,Habits,Learning,I would enjoy learning Python if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1329,Skills,Tooling,How comfortable are you using Linux?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1330,Habits,Learning,I would enjoy learning scikit-learn if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1331,Habits,Learning,I would enjoy learning Terraform if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1332,Skills,Tooling,How comfortable are you using React?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1333,Skills,Tooling,How comfortable are you using Django?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1334,Habits,Learning,I would enjoy learning Docker if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1335,Habits,Learning,I would enjoy learning Rust if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1336,Habits,Learning,I would enjoy learning BeautifulSoup if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1337,Skills,Tooling,How comfortable are you using AWS?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1338,Skills,Tooling,How comfortable are you using Java?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1339,Skills,Tooling,How comfortable are you using Playwright?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1340,Habits,Learning,I would enjoy learning GraphQL if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1341,Habits,Learning,I would enjoy learning MongoDB if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1342,Habits,Learning,I would enjoy learning NumPy if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1343,Habits,Learning,I would enjoy learning REST APIs if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1344,Skills,Tooling,How comfortable are you using FastAPI?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1345,Habits,Learning,I would enjoy learning Azure if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1346,Habits,Learning,I would enjoy learning FastAPI if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1347,Skills,Tooling,How comfortable are you using scikit-learn?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1348,Habits,Learning,I would enjoy learning Java if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1349,Habits,Learning,I would enjoy learning JavaScript if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1350,Skills,Tooling,How comfortable are you using Selenium?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1351,Habits,Learning,I would enjoy learning React if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1352,Skills,Tooling,How comfortable are you using Terraform?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1353,Habits,Learning,I would enjoy learning Flask if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1354,Skills,Tooling,How comfortable are you using JavaScript?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1355,Habits,Learning,I would enjoy learning Node.js if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1356,Skills,Tooling,How comfortable are you using GraphQL?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1357,Skills,Tooling,How comfortable are you using Azure?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1358,Skills,Tooling,How comfortable are you using C++?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort"
1359,Habits,Learning,I would enjoy learning C# if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1360,Habits,Learning,I would enjoy learning PostgreSQL if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1361,Habits,Learning,I would enjoy learning Linux if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1362,Habits,Learning,I would enjoy learning Go if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1363,Habits,Learning,I would enjoy learning TypeScript if needed.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,tool"
1364,Interests,RoleTasks,How appealing is it to you to create dashboards as part of a Data Analyst role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Analyst"
1365,Interests,RoleTasks,Create dashboards sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst"
1366,Interests,RoleTasks,I would enjoy create dashboards if I worked as a Data Analyst.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst"
1367,Interests,RoleTasks,I would enjoy write SQL queries if I worked as a Data Analyst.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst"
1368,Interests,RoleTasks,Write sql queries sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst"
1369,Interests,RoleTasks,How appealing is it to you to write SQL queries as part of a Data Analyst role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Analyst"
1370,Interests,RoleTasks,I would enjoy define KPIs if I worked as a Data Analyst.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst"
1371,Interests,RoleTasks,Define kpis sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst"
1372,Interests,RoleTasks,How appealing is it to you to define KPIs as part of a Data Analyst role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Analyst"
1373,Interests,RoleTasks,I would enjoy analyze funnels if I worked as a Data Analyst.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst"
1374,Interests,RoleTasks,Analyze funnels sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst"
1375,Interests,RoleTasks,How appealing is it to you to analyze funnels as part of a Data Analyst role?,SingleChoice,Not appealing;Slightly appealing;Neutral;Appealing;Very appealing,"Interests,RoleTasks,Data Analyst"
1376,Interests,RoleTasks,I would enjoy explain trends to stakeholders if I worked as a Data Analyst.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst"
